 0.117839E+05 0.173097E+03 0.335000E-03 0.000000E+00
 0.127356E+05 0.173645E+03 0.335000E-03 0.000000E+00
 0.137489E+05 0.174505E+03 0.335000E-03 0.000000E+00
 0.148260E+05 0.175293E+03 0.335000E-03 0.000000E+00
 0.159700E+05 0.176190E+03 0.335000E-03 0.000000E+00
 0.171832E+05 0.177080E+03 0.335000E-03 0.000000E+00
 0.184678E+05 0.177954E+03 0.335000E-03 0.000000E+00
 0.198263E+05 0.178892E+03 0.335000E-03 0.000000E+00
 0.212608E+05 0.179777E+03 0.335000E-03 0.000000E+00
 0.227741E+05 0.180703E+03 0.335000E-03 0.000000E+00
 0.243681E+05 0.181550E+03 0.335000E-03 0.000000E+00
 0.260451E+05 0.182404E+03 0.335000E-03 0.000000E+00
 0.278073E+05 0.183241E+03 0.335000E-03 0.000000E+00
 0.296539E+05 0.184080E+03 0.335000E-03 0.000000E+00
 0.315880E+05 0.184902E+03 0.335000E-03 0.000000E+00
 0.336129E+05 0.185721E+03 0.335000E-03 0.000000E+00
 0.357248E+05 0.186504E+03 0.335000E-03 0.000000E+00
 0.379298E+05 0.187282E+03 0.335000E-03 0.000000E+00
 0.402259E+05 0.188030E+03 0.335000E-03 0.000000E+00
 0.426129E+05 0.188768E+03 0.335000E-03 0.000000E+00
 0.450909E+05 0.189476E+03 0.335000E-03 0.000000E+00
 0.476600E+05 0.190141E+03 0.335000E-03 0.000000E+00
 0.503203E+05 0.190861E+03 0.335000E-03 0.000000E+00
 0.530694E+05 0.191448E+03 0.335000E-03 0.000000E+00
 0.559054E+05 0.192217E+03 0.335000E-03 0.000000E+00
 0.588306E+05 0.192751E+03 0.335000E-03 0.000000E+00
 0.618367E+05 0.193622E+03 0.335000E-03 0.000000E+00
 0.649258E+05 0.194035E+03 0.335000E-03 0.000000E+00
 0.680936E+05 0.195160E+03 0.335000E-03 0.000000E+00
 0.713365E+05 0.195389E+03 0.335000E-03 0.000000E+00
 0.746500E+05 0.196871E+03 0.335000E-03 0.000000E+00
 0.780324E+05 0.196991E+03 0.335000E-03 0.000000E+00
 0.814753E+05 0.198830E+03 0.335000E-03 0.000000E+00
 0.849771E+05 0.199036E+03 0.335000E-03 0.000000E+00
 0.885293E+05 0.201293E+03 0.335000E-03 0.000000E+00
 0.921299E+05 0.202059E+03 0.335000E-03 0.000000E+00
 0.957692E+05 0.205285E+03 0.335000E-03 0.000000E+00
 0.101300E+06 0.209959E+03 0.335000E-03 0.000000E+00
