 0.618367E+06 200E+00 1.000000E-04 0.000000E+00
 0.649258E+06 200E+00 1.000000E-04 0.000000E+00
 0.680936E+06 200E+00 1.000000E-04 0.000000E+00
 0.713365E+06 200E+00 1.000000E-04 0.000000E+00
 0.746500E+06 200E+00 1.000000E-04 0.000000E+00
 0.780324E+06 200E+00 1.000000E-04 0.000000E+00
 0.814753E+06 200E+00 1.000000E-04 0.000000E+00
 0.849771E+06 200E+00 1.000000E-04 0.000000E+00
 0.885293E+06 200E+00 1.000000E-04 0.000000E+00
 0.921299E+06 200E+00 1.000000E-04 0.000000E+00
 0.957692E+06 200E+00 1.000000E-04 0.000000E+00
 0.101300E+07 200E+00 1.000000E-04 0.000000E+00
