 0.466016E+04 0.151633E+03 0.335000E-03 0.245548E-10
 0.509865E+04 0.150979E+03 0.335000E-03 0.212299E-10
 0.557183E+04 0.151431E+03 0.335000E-03 0.259199E-10
 0.608258E+04 0.150871E+03 0.335000E-03 0.226957E-10
 0.663233E+04 0.151477E+03 0.335000E-03 0.287033E-10
 0.722417E+04 0.151241E+03 0.335000E-03 0.275784E-10
 0.785972E+04 0.151904E+03 0.335000E-03 0.351386E-10
 0.854188E+04 0.152060E+03 0.335000E-03 0.379327E-10
 0.927290E+04 0.152720E+03 0.335000E-03 0.478135E-10
 0.100550E+05 0.153118E+03 0.335000E-03 0.552877E-10
 0.108916E+05 0.153673E+03 0.335000E-03 0.668812E-10
 0.117839E+05 0.154572E+03 0.335000E-03 0.894539E-10
 0.127356E+05 0.154879E+03 0.335000E-03 0.996557E-10
 0.137489E+05 0.156134E+03 0.335000E-03 0.146741E-09
 0.148260E+05 0.156317E+03 0.335000E-03 0.156766E-09
 0.159700E+05 0.157798E+03 0.335000E-03 0.243413E-09
 0.171832E+05 0.157969E+03 0.335000E-03 0.258264E-09
 0.184678E+05 0.159576E+03 0.335000E-03 0.409470E-09
 0.198263E+05 0.159685E+03 0.335000E-03 0.425635E-09
 0.212608E+05 0.161508E+03 0.335000E-03 0.705188E-09
 0.227741E+05 0.161481E+03 0.335000E-03 0.704975E-09
 0.243681E+05 0.163418E+03 0.335000E-03 0.118467E-08
 0.260451E+05 0.163390E+03 0.335000E-03 0.118288E-08
 0.278073E+05 0.165409E+03 0.335000E-03 0.199529E-08
 0.296539E+05 0.165411E+03 0.335000E-03 0.200601E-08
 0.315880E+05 0.167565E+03 0.335000E-03 0.343773E-08
 0.336129E+05 0.167551E+03 0.335000E-03 0.344085E-08
 0.357248E+05 0.169764E+03 0.335000E-03 0.587028E-08
 0.379298E+05 0.169749E+03 0.335000E-03 0.587052E-08
 0.402259E+05 0.172005E+03 0.335000E-03 0.993248E-08
 0.426129E+05 0.171988E+03 0.335000E-03 0.992378E-08
 0.450909E+05 0.174238E+03 0.335000E-03 0.164700E-07
 0.476600E+05 0.174259E+03 0.335000E-03 0.165874E-07
 0.503203E+05 0.176476E+03 0.335000E-03 0.268757E-07
 0.530694E+05 0.176596E+03 0.335000E-03 0.276299E-07
 0.559054E+05 0.178803E+03 0.335000E-03 0.439446E-07
 0.588306E+05 0.179127E+03 0.335000E-03 0.470565E-07
 0.618367E+05 0.181273E+03 0.335000E-03 0.727209E-07
 0.649258E+05 0.181995E+03 0.335000E-03 0.840118E-07
 0.680936E+05 0.184183E+03 0.335000E-03 0.128600E-06
 0.713365E+05 0.185505E+03 0.335000E-03 0.165396E-06
 0.746500E+05 0.188164E+03 0.335000E-03 0.270218E-06
 0.780324E+05 0.191805E+03 0.335000E-03 0.514496E-06
 0.814753E+05 0.195467E+03 0.335000E-03 0.953697E-06
 0.849771E+05 0.199035E+03 0.335000E-03 0.169353E-05
 0.885293E+05 0.202508E+03 0.335000E-03 0.289056E-05
 0.921299E+05 0.205889E+03 0.335000E-03 0.476092E-05
 0.957692E+05 0.208925E+03 0.335000E-03 0.732678E-05
 0.101300E+06 0.213686E+03 0.335000E-03 0.139755E-04
